Locality_id;Year;day_of_year;Sex;Age;Forearm_length_mm;X;Y;Worldclim1;Worldclim7;Worldclim10;Worldclim11;Worldclim12;Worldclim16;altitude
56_PLEUCADEUC;2011;180;F;NA;30.9;246212;2318390;115;193.5;171.5;57.66666667;790;263.5;45.45454545
56_PLEUCADEUC;2011;180;M;NA;29.7;246212;2318390;115;193.5;171.5;57.66666667;790;263.5;45.45454545
56_PLEUCADEUC;2011;180;F;NA;32.5;246212;2318390;115;193.5;171.5;57.66666667;790;263.5;45.45454545
56_PLEUCADEUC;2011;180;F;NA;32;246212;2318390;115;193.5;171.5;57.66666667;790;263.5;45.45454545
56_PLEUCADEUC;2011;180;F;NA;31.9;246212;2318390;115;193.5;171.5;57.66666667;790;263.5;45.45454545
56_PLEUCADEUC;2011;180;NA;NA;31.5;246212;2318390;115;193.5;171.5;57.66666667;790;263.5;45.45454545
56_PLEUCADEUC;2011;180;M;NA;31.4;246212;2318390;115;193.5;171.5;57.66666667;790;263.5;45.45454545
56_PLEUCADEUC;2011;180;F;NA;31.2;246212;2318390;115;193.5;171.5;57.66666667;790;263.5;45.45454545
56_CARENTOIR;2011;140;F;NA;30;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;31;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;30.7;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;30.6;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;30.5;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;30.5;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;30.4;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;31.2;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;30.1;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;F;NA;31.4;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;29.9;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;F;NA;30.4;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;31.5;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;31.6;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;32;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;F;NA;32;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;F;NA;32.1;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
56_CARENTOIR;2011;140;M;NA;31.1;264493;2323020;113;200;171;54.5;772;251.3333333;46.5
22_TREVOU-TREGUIGNEC;2012;200;F;NA;32.2;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;M;NA;31.1;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;F;NA;32.4;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;M;NA;30.7;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;F;NA;31.6;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;M;NA;31.8;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;M;NA;32.6;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;F;NA;32.6;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;F;NA;32.6;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;M;NA;30.2;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
22_TREVOU-TREGUIGNEC;2012;200;M;NA;32.2;182865;2438810;112.3333333;175;165.5;59.5;866.75;306.75;46.7
35_SIXT-SUR-AFF;2011;161;M;NA;32;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
35_SIXT-SUR-AFF;2011;161;F;NA;32;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
35_SIXT-SUR-AFF;2011;161;F;NA;31.8;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
35_SIXT-SUR-AFF;2011;161;M;NA;31.1;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
35_SIXT-SUR-AFF;2011;161;M;NA;31.1;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
35_SIXT-SUR-AFF;2011;161;M;NA;31;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
35_SIXT-SUR-AFF;2011;161;F;NA;33;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
35_SIXT-SUR-AFF;2011;161;F;NA;32.7;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
35_SIXT-SUR-AFF;2011;161;F;NA;32.9;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
35_SIXT-SUR-AFF;2011;161;F;NA;32.4;271418;2317550;114;203;172.5;55;758.75;244.5;47.35
22_FREHEL;2009;150;M;NA;33;255128;2415300;113;183.5;168.5;57.5;762.75;255.5;47.4
22_FREHEL;2009;150;F;NA;32.5;255128;2415300;113;183.5;168.5;57.5;762.75;255.5;47.4
22_FREHEL;2009;150;F;NA;33.5;255128;2415300;113;183.5;168.5;57.5;762.75;255.5;47.4
22_FREHEL;2009;150;M;NA;31.2;255128;2415300;113;183.5;168.5;57.5;762.75;255.5;47.4
22_FREHEL;2009;150;F;NA;32.1;255128;2415300;113;183.5;168.5;57.5;762.75;255.5;47.4
22_FREHEL;2009;150;F;NA;31.5;255128;2415300;113;183.5;168.5;57.5;762.75;255.5;47.4
22_FREHEL;2009;150;M;NA;31.5;255128;2415300;113;183.5;168.5;57.5;762.75;255.5;47.4
29_CLEDER;2011;155;F;NA;31.6;124386;2426410;110.5;166.6666667;159.3333333;63.5;1032;371.3333333;47.65
44_MAUMUSSON;2012;160;F;NA;29.9;339692;2281590;114;223;178.5;49.5;717.5;224.5;48
44_MAUMUSSON;2012;160;F;NA;30.5;339692;2281590;114;223;178.5;49.5;717.5;224.5;48
44_MAUMUSSON;2012;160;F;NA;30;339692;2281590;114;223;178.5;49.5;717.5;224.5;48
44_MAUMUSSON;2012;160;F;NA;30.2;339692;2281590;114;223;178.5;49.5;717.5;224.5;48
22_PLANCOET;2011;171;M;NA;31.8;263488;2400410;112.6666667;184;167;57.66666667;743;241;48.375
29_CLOHARS-CARNOET;2011;181;M;NA;31;158080;2327130;114.5;173.5;166.5;63.5;974;349.5;49.16666667
29_CLOHARS-CARNOET;2011;181;F;NA;32.8;158080;2327130;114.5;173.5;166.5;63.5;974;349.5;49.16666667
29_CLOHARS-CARNOET;2011;181;F;NA;31.6;158080;2327130;114.5;173.5;166.5;63.5;974;349.5;49.16666667
29_CLOHARS-CARNOET;2011;181;M;NA;30.9;158080;2327130;114.5;173.5;166.5;63.5;974;349.5;49.16666667
29_CLOHARS-CARNOET;2011;181;M;NA;31.6;158080;2327130;114.5;173.5;166.5;63.5;974;349.5;49.16666667
29_CLOHARS-CARNOET;2011;181;F;NA;31.8;158080;2327130;114.5;173.5;166.5;63.5;974;349.5;49.16666667
29_CLOHARS-CARNOET;2011;181;F;NA;32.3;158080;2327130;114.5;173.5;166.5;63.5;974;349.5;49.16666667
29_CLOHARS-CARNOET;2011;181;F;NA;31.9;158080;2327130;114.5;173.5;166.5;63.5;974;349.5;49.16666667
56_ROC-SAINT-ANDRE_(LE);2010;183;F;NA;31;241650;2329760;113;191.5;169;56.5;804.5;267.5;51.9047619
56_ROC-SAINT-ANDRE_(LE);2010;183;M;NA;31;241650;2329760;113;191.5;169;56.5;804.5;267.5;51.9047619
56_ROC-SAINT-ANDRE_(LE);2010;183;M;NA;31.4;241650;2329760;113;191.5;169;56.5;804.5;267.5;51.9047619
56_ROC-SAINT-ANDRE_(LE);2010;183;F;NA;32.3;241650;2329760;113;191.5;169;56.5;804.5;267.5;51.9047619
56_ROC-SAINT-ANDRE_(LE);2010;183;M;NA;32.4;241650;2329760;113;191.5;169;56.5;804.5;267.5;51.9047619
56_ROC-SAINT-ANDRE_(LE);2010;183;F;NA;33.1;241650;2329760;113;191.5;169;56.5;804.5;267.5;51.9047619
56_ROC-SAINT-ANDRE_(LE);2010;183;M;NA;30.3;241650;2329760;113;191.5;169;56.5;804.5;267.5;51.9047619
35_LIEURON;2012;200;M;NA;28.9;280870;2325610;112.5;206.5;171.5;53.25;743.6666667;237.75;52.11764706
35_LIEURON;2012;200;F;NA;31;280870;2325610;112.5;206.5;171.5;53.25;743.6666667;237.75;52.11764706
35_LIEURON;2012;200;M;NA;32;280870;2325610;112.5;206.5;171.5;53.25;743.6666667;237.75;52.11764706
35_LIEURON;2012;200;M;NA;51.6;280870;2325610;112.5;206.5;171.5;53.25;743.6666667;237.75;52.11764706
35_LIEURON;2012;200;F;NA;32;280870;2325610;112.5;206.5;171.5;53.25;743.6666667;237.75;52.11764706
44_MOISDON-LA-RIVIERE;2011;145;M;NA;30.6;321165;2297990;113.5;218.5;176.5;50.5;738.5;234;52.25
44_MOISDON-LA-RIVIERE;2011;145;F;NA;31.1;321165;2297990;113.5;218.5;176.5;50.5;738.5;234;52.25
44_MOISDON-LA-RIVIERE;2011;145;M;NA;31.1;321165;2297990;113.5;218.5;176.5;50.5;738.5;234;52.25
44_GRAND-AUVERNE;2012;160;M;NA;29.9;325634;2292640;114;219.5;177;50;735;232;52.76923077
22_HILLION;2010;138;F;NA;32;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;M;NA;32.9;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;M;NA;32.3;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;F;NA;32.2;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;F;NA;32;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;M;NA;31;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;F;NA;31.6;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;F;NA;31.3;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;M;NA;30.5;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;M;NA;31.2;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;F;NA;32.3;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;F;NA;31.8;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;138;M;NA;30.9;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;202;F;NA;32.9;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
22_HILLION;2010;202;NA;NA;31.7;231916;2401020;112.6666667;183.5;168.5;57.66666667;788.25;267.3333333;52.85714286
44_SAINT-VINCENT-DES-LANDES;2010;169;F;NA;30.8;311549;2302180;113;216;175.5;51;745;237;53.23809524
44_SAINT-VINCENT-DES-LANDES;2010;169;F;NA;31.5;311549;2302180;113;216;175.5;51;745;237;53.23809524
44_SAINT-VINCENT-DES-LANDES;2010;169;F;NA;31.8;311549;2302180;113;216;175.5;51;745;237;53.23809524
44_SAINT-VINCENT-DES-LANDES;2010;169;M;NA;31.8;311549;2302180;113;216;175.5;51;745;237;53.23809524
44_SAINT-VINCENT-DES-LANDES;2010;169;F;NA;32.1;311549;2302180;113;216;175.5;51;745;237;53.23809524
44_SAINT-VINCENT-DES-LANDES;2010;169;F;NA;32.3;311549;2302180;113;216;175.5;51;745;237;53.23809524
44_SAINT-VINCENT-DES-LANDES;2010;169;F;NA;32.9;311549;2302180;113;216;175.5;51;745;237;53.23809524
44_SAINT-VINCENT-DES-LANDES;2010;169;M;NA;30;311549;2302180;113;216;175.5;51;745;237;53.23809524
44_SAINT-VINCENT-DES-LANDES;2010;169;F;NA;30.9;311549;2302180;113;216;175.5;51;745;237;53.23809524
44_SAINT-VINCENT-DES-LANDES;2010;171;M;NA;30.4;311549;2302180;113;216;175.5;51;745;237;53.23809524
22_CREHEN;2009;162;M;NA;32.1;265771;2403130;111.5;182;166;57.5;742.25;239.5;53.42105263
22_CREHEN;2009;162;F;NA;32.6;265771;2403130;111.5;182;166;57.5;742.25;239.5;53.42105263
22_CREHEN;2009;204;M;NA;30.3;265771;2403130;111.5;182;166;57.5;742.25;239.5;53.42105263
22_CREHEN;2009;204;F;NA;32.8;265771;2403130;111.5;182;166;57.5;742.25;239.5;53.42105263
22_CREHEN;2009;204;M;NA;32.6;265771;2403130;111.5;182;166;57.5;742.25;239.5;53.42105263
22_CREHEN;2009;204;M;NA;30.8;265771;2403130;111.5;182;166;57.5;742.25;239.5;53.42105263
22_CREHEN;2009;204;M;NA;30.9;265771;2403130;111.5;182;166;57.5;742.25;239.5;53.42105263
35_SAINT-SULPICE-DES-LANDES;2011;196;M;NA;30.7;303173;2316100;112.5;214.5;174;51;740.25;233;54.11764706
35_SAINT-SULPICE-DES-LANDES;2011;196;F;NA;30.7;303173;2316100;112.5;214.5;174;51;740.25;233;54.11764706
35_SAINT-SULPICE-DES-LANDES;2011;196;M;NA;30.8;303173;2316100;112.5;214.5;174;51;740.25;233;54.11764706
35_SAINT-SULPICE-DES-LANDES;2011;196;M;NA;30.9;303173;2316100;112.5;214.5;174;51;740.25;233;54.11764706
35_SAINT-SULPICE-DES-LANDES;2011;196;F;NA;31.1;303173;2316100;112.5;214.5;174;51;740.25;233;54.11764706
35_SAINT-SULPICE-DES-LANDES;2011;196;F;NA;31.3;303173;2316100;112.5;214.5;174;51;740.25;233;54.11764706
35_SAINT-SULPICE-DES-LANDES;2011;196;F;NA;31.5;303173;2316100;112.5;214.5;174;51;740.25;233;54.11764706
35_SAINT-SULPICE-DES-LANDES;2011;196;F;NA;31.4;303173;2316100;112.5;214.5;174;51;740.25;233;54.11764706
29_SAINT-EVARZEC;2011;210;F;NA;31.7;126448;2347400;113.25;167;163.25;64.5;1042;381.5;54.5
29_RIEC-SUR-BELON;2011;160;F;NA;32.7;149346;2333920;113.3333333;171.5;165.5;63.5;992.25;358.25;55.44444444
29_RIEC-SUR-BELON;2011;160;F;NA;32.8;149346;2333920;113.3333333;171.5;165.5;63.5;992.25;358.25;55.44444444
29_RIEC-SUR-BELON;2011;160;F;NA;32.4;149346;2333920;113.3333333;171.5;165.5;63.5;992.25;358.25;55.44444444
29_RIEC-SUR-BELON;2011;160;F;NA;32.8;149346;2333920;113.3333333;171.5;165.5;63.5;992.25;358.25;55.44444444
29_RIEC-SUR-BELON;2011;160;F;NA;32.1;149346;2333920;113.3333333;171.5;165.5;63.5;992.25;358.25;55.44444444
29_RIEC-SUR-BELON;2011;182;F;NA;30.3;149346;2333920;113.3333333;171.5;165.5;63.5;992.25;358.25;55.44444444
29_RIEC-SUR-BELON;2011;182;M;NA;32.4;149346;2333920;113.3333333;171.5;165.5;63.5;992.25;358.25;55.44444444
29_RIEC-SUR-BELON;2011;182;M;NA;31.7;149346;2333920;113.3333333;171.5;165.5;63.5;992.25;358.25;55.44444444
29_RIEC-SUR-BELON;2011;182;F;NA;32;149346;2333920;113.3333333;171.5;165.5;63.5;992.25;358.25;55.44444444
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;M;Adult;29.3;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;F;Adult;31.2;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;M;Adult;31.3;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;M;Adult;31.4;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;M;Adult;31.7;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;F;Adult;31.8;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;M;NA;31.3;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;M;NA;31.7;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;M;NA;29.3;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;F;NA;31.2;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;M;NA;31.4;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
35_SAINT-PIERRE-DE-PLESGUEN;2011;180;F;NA;31.8;287557;2392400;111;191.5;167.5;55;733.5;231;57.2
29_PLOUEGAT-GUERAND;2011;138;M;NA;30.5;157400;2419470;111;172;163;60.5;943.25;336.5;57.23809524
29_PLOUEGAT-GUERAND;2011;138;M;NA;30.7;157400;2419470;111;172;163;60.5;943.25;336.5;57.23809524
29_PLOUEGAT-GUERAND;2011;138;M;NA;30.7;157400;2419470;111;172;163;60.5;943.25;336.5;57.23809524
29_PLOUEGAT-GUERAND;2011;138;F;NA;32;157400;2419470;111;172;163;60.5;943.25;336.5;57.23809524
29_PLOUEGAT-GUERAND;2011;138;M;NA;31.3;157400;2419470;111;172;163;60.5;943.25;336.5;57.23809524
29_PLOUEGAT-GUERAND;2011;138;F;NA;32.1;157400;2419470;111;172;163;60.5;943.25;336.5;57.23809524
35_MUEL;2012;154;F;NA;32.2;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;F;NA;32.3;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;F;NA;32.5;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;F;NA;32.8;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;32.2;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;31.7;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;30.9;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;29.5;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;F;NA;31.9;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;30.3;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;F;NA;32;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;30.9;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;F;NA;31;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;31.2;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;31.6;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;F;NA;31.6;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;31.7;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;F;NA;31.8;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;31.5;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_MUEL;2012;154;M;NA;29.7;265173;2356360;112;194.5;168.5;55;751.25;242.6666667;58.15789474
35_BOURG-DES-COMPTES;2012;152;F;NA;32.5;296763;2332500;112.5;213.5;173.5;51.5;723;227.25;58.2
35_BOURG-DES-COMPTES;2012;152;F;NA;32.3;296763;2332500;112.5;213.5;173.5;51.5;723;227.25;58.2
35_BOURG-DES-COMPTES;2012;191;F;NA;30.5;296763;2332500;112.5;213.5;173.5;51.5;723;227.25;58.2
35_BOURG-DES-COMPTES;2012;191;F;NA;31.1;296763;2332500;112.5;213.5;173.5;51.5;723;227.25;58.2
35_BOURG-DES-COMPTES;2012;191;F;NA;31.6;296763;2332500;112.5;213.5;173.5;51.5;723;227.25;58.2
44_SAINT-SULPICE-DES-LANDES;2011;179;F;NA;32;332268;2291420;113;221;177.5;49;729.75;229.6666667;58.53333333
44_SAINT-SULPICE-DES-LANDES;2011;179;M;NA;30.1;332268;2291420;113;221;177.5;49;729.75;229.6666667;58.53333333
44_SAINT-SULPICE-DES-LANDES;2011;179;F;NA;30;332268;2291420;113;221;177.5;49;729.75;229.6666667;58.53333333
44_SAINT-SULPICE-DES-LANDES;2011;179;F;NA;28;332268;2291420;113;221;177.5;49;729.75;229.6666667;58.53333333
44_SAINT-SULPICE-DES-LANDES;2011;179;M;NA;30.4;332268;2291420;113;221;177.5;49;729.75;229.6666667;58.53333333
44_SAINT-SULPICE-DES-LANDES;2011;179;F;NA;31.9;332268;2291420;113;221;177.5;49;729.75;229.6666667;58.53333333
44_SAINT-SULPICE-DES-LANDES;2011;179;F;NA;31;332268;2291420;113;221;177.5;49;729.75;229.6666667;58.53333333
44_SION-LES-MINES;2010;169;F;NA;32.5;306235;2310620;113;215;175;51;742.5;234.3333333;60.05263158
44_SION-LES-MINES;2010;169;F;NA;31.3;306235;2310620;113;215;175;51;742.5;234.3333333;60.05263158
44_SION-LES-MINES;2010;169;F;NA;32.6;306235;2310620;113;215;175;51;742.5;234.3333333;60.05263158
44_SION-LES-MINES;2010;169;F;NA;32.1;306235;2310620;113;215;175;51;742.5;234.3333333;60.05263158
44_SION-LES-MINES;2010;169;M;NA;30.6;306235;2310620;113;215;175;51;742.5;234.3333333;60.05263158
44_SION-LES-MINES;2010;169;F;NA;31.4;306235;2310620;113;215;175;51;742.5;234.3333333;60.05263158
44_SION-LES-MINES;2010;169;F;NA;31.9;306235;2310620;113;215;175;51;742.5;234.3333333;60.05263158
44_SION-LES-MINES;2010;169;F;NA;31.3;306235;2310620;113;215;175;51;742.5;234.3333333;60.05263158
56_BAUD;2009;164;M;NA;30.7;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;F;NA;32.2;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;M;NA;29.7;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;M;NA;29.7;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;F;NA;30.01;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;M;NA;30.2;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;M;NA;30.3;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;F;NA;30.7;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;M;NA;30.9;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;F;NA;31.5;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;M;NA;31.3;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;F;NA;31.9;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;F;NA;32.3;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
56_BAUD;2009;164;F;NA;32.3;198793;2333270;111.3333333;182;167;57.33333333;893.25;311;61.71428571
44_ABBARETZ;2011;143;M;NA;31.7;311883;2291060;113.5;216.5;176.5;51;752.4;240.6666667;63
44_ABBARETZ;2011;143;F;NA;32.8;311883;2291060;113.5;216.5;176.5;51;752.4;240.6666667;63
29_LANARVILY;2011;123;M;NA;30.8;104463;2416990;109.5;163.5;157;64;1092.5;392.5;63.125
29_LANARVILY;2011;123;M;NA;31;104463;2416990;109.5;163.5;157;64;1092.5;392.5;63.125
29_LANARVILY;2011;123;M;NA;31.5;104463;2416990;109.5;163.5;157;64;1092.5;392.5;63.125
56_AUGAN;2010;158;M;NA;32;256006;2333750;111.5;195;169;55;782.5;257;64.65
56_AUGAN;2010;158;M;NA;30.5;256006;2333750;111.5;195;169;55;782.5;257;64.65
56_AUGAN;2010;158;M;NA;30.9;256006;2333750;111.5;195;169;55;782.5;257;64.65
56_AUGAN;2010;158;M;NA;31.7;256006;2333750;111.5;195;169;55;782.5;257;64.65
56_AUGAN;2010;158;M;NA;31.6;256006;2333750;111.5;195;169;55;782.5;257;64.65
56_AUGAN;2010;158;M;NA;32;256006;2333750;111.5;195;169;55;782.5;257;64.65
22_PLOUBAZLANEC;2011;153;M;NA;32;204813;2436540;112;179.5;167.5;58;818;286;64.94444444
22_PLOUBAZLANEC;2011;153;M;NA;30.3;204813;2436540;112;179.5;167.5;58;818;286;64.94444444
22_PLOUBAZLANEC;2011;153;F;NA;31.9;204813;2436540;112;179.5;167.5;58;818;286;64.94444444
22_PLOUBAZLANEC;2011;153;F;NA;32.6;204813;2436540;112;179.5;167.5;58;818;286;64.94444444
22_PLOUBAZLANEC;2011;153;F;NA;32.1;204813;2436540;112;179.5;167.5;58;818;286;64.94444444
22_PLOUBAZLANEC;2011;153;M;NA;32.1;204813;2436540;112;179.5;167.5;58;818;286;64.94444444
22_PLOUBAZLANEC;2011;153;M;NA;32.1;204813;2436540;112;179.5;167.5;58;818;286;64.94444444
56_TAUPONT;2010;200;F;NA;31.8;243276;2340110;112.5;190.5;168.75;55.5;795.75;263.5;65.65
56_TAUPONT;2010;200;F;NA;33.2;243276;2340110;112.5;190.5;168.75;55.5;795.75;263.5;65.65
56_TAUPONT;2010;200;F;NA;31.2;243276;2340110;112.5;190.5;168.75;55.5;795.75;263.5;65.65
56_TAUPONT;2010;200;F;NA;32.3;243276;2340110;112.5;190.5;168.75;55.5;795.75;263.5;65.65
56_TAUPONT;2010;200;M;NA;31.9;243276;2340110;112.5;190.5;168.75;55.5;795.75;263.5;65.65
56_TAUPONT;2010;200;F;NA;31.8;243276;2340110;112.5;190.5;168.75;55.5;795.75;263.5;65.65
44_CHAPELLE-GLAIN_(LA);2012;188;M;NA;30.1;334620;2297120;112.5;221.5;176.5;48.5;729;228;66.8
44_CHAPELLE-GLAIN_(LA);2012;188;M;NA;30.5;334620;2297120;112.5;221.5;176.5;48.5;729;228;66.8
